molecule_chembl_id,canonical_smiles,standard_value,pref_name,search_term
CHEMBL3103159,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1ccccc1Cl,25910.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3103158,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1ccc(Br)cc1,22670.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3103157,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1cccc(Br)c1,112530.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3103156,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1ccccc1Br,23120.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3103155,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1ccc(F)cc1,53420.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3103154,O=C(N/N=C1/c2ccccc2-c2nc3ccccc3nc21)c1cccc(F)c1,90920.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1392445,O=C1c2ccccc2-c2nc3ccccc3nc21,62510.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397482,O=C(O)CC1Oc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3Cc1ccc(C(F)(F)F)cc1,4800.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397481,O=C(O)CC1Oc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3Cc1ccccc1,16000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397480,CN1C(=O)C(=O)c2c1ccc1c2C(CC(=O)O)Oc2ccccc2-1,29000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397050,COC(=O)CC1Oc2ccccc2-c2cc(C)c3c(c21)C(=O)C(=O)N3Cc1ccccc1,39300.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397479,COC(=O)CC1Oc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3Cc1ccc(C(F)(F)F)cc1,15700.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397478,COC(=O)CC1Oc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3Cc1ccccc1,12100.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397477,COC(=O)CC1Oc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3Cc1ccc(OC)cc1,32300.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397476,COC(=O)CC1Oc2ccccc2-c2cc(C)c3c(c21)C(=O)C(=O)N3C,34800.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397475,COC(=O)CC1Oc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3C,104700.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397474,COC(=O)CC1Nc2ccccc2-c2ccc3c(c21)C1(OCC(C)(C)CO1)C(=O)N3C,300000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397473,COC(=O)CC1c2c(ccc3c2C(=O)C(=O)N3C)-c2ccccc2N1S(=O)(=O)c1ccc(F)cc1,42900.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397472,COC(=O)CC1c2c(ccc3c2C(=O)C(=O)N3C)-c2ccccc2N1S(=O)(=O)c1ccccc1,77100.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397471,COC(=O)CC1c2c(ccc3c2C(=O)C(=O)N3C)-c2ccccc2N1C(=O)c1ccc(Cl)cc1,75900.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397470,COC(=O)CC1c2c(ccc3c2C(=O)C(=O)N3C)-c2ccccc2N1C(=O)c1ccccc1,149900.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397469,COC(=O)CC1c2c(ccc3c2C(=O)C(=O)N3C)-c2ccccc2N1C(=O)c1ccc(OC)cc1,111500.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397468,COC(=O)CC1c2c(ccc3c2C(=O)C(=O)N3C)-c2ccccc2N1C(C)=O,300000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397467,CN1C(=O)C(=O)c2c1ccc1c2C(CC(=O)O)Nc2ccccc2-1,187400.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397466,COC(=O)CC1Nc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3Cc1ccc(OC)cc1,45300.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397465,COC(=O)CC1Nc2ccccc2-c2cc(C)c3c(c21)C(=O)C(=O)N3C,117300.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3397464,COC(=O)CC1Nc2ccccc2-c2ccc3c(c21)C(=O)C(=O)N3C,287200.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409639,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1C(C)C,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1098869,CCCC1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OCC,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409638,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1C,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409637,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C(=O)O,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL2070322,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc(O)c1,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL2063816,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OC)c(OC)c1,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL2281645,CCCCC1C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OCC,122000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1099207,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1,35000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL2063802,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OC)cc1,65100.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409636,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(C)o1,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409635,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1F,60200.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1094889,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccco1,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409634,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc[nH]1,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL2063818,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(OCC)cc1,124300.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1977154,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(C)cc1,117500.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409633,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(SC)cc1,97400.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1099205,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1743353,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1CC,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1096551,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccnc1,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1094891,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccs1,74300.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1825006,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(Cl)cc1,72400.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409640,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1CC(C)C,50000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409641,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(O)c(O)c1,273700.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3409642,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1CCc1ccccc1,112000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL1099206,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc([N+](=O)[O-])cc1,51000.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL2203594,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C([C@@H](O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,119060.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3601515,C[C@H](C(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O,144500.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3601514,CC1(C)[C@@H](O)CC[C@]2(C)C3=C([C@@H](O)C[C@@H]12)[C@]1(C)C(=O)C[C@H]([C@]2(C)CCC(=O)O2)[C@@]1(C)C(=O)C3=O,91300.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3601513,CC1(C)[C@@H](O)CC[C@]2(C)C3=C([C@@H](O)C[C@@H]12)[C@]1(C)C(=O)C[C@H]([C@]2(C)CCC(=O)O2)[C@@]1(C)[C@H](O)C3=O,41700.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3601516,CC1(C)C(=O)CC[C@]2(C)C3=C(C(=O)C[C@@H]12)[C@]1(C)C(=O)C[C@H]([C@]2(C)CCC(=O)O2)[C@@]1(C)CC3=O,81800.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3984954,Cc1ccc(NC(=O)Cn2cc(Cn3c(-c4cccc(Cl)c4)nc(-c4ccccc4)c3-c3ccccc3)nn2)c(C)c1,38490.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3924165,O=C(Cn1cc(Cn2c(-c3ccc(Br)cc3)nc(-c3ccccc3)c2-c2ccccc2)nn1)Nc1ccc(F)cc1,22030.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3896149,Cc1ccc(NC(=O)Cn2cc(Cn3c(-c4cccc(F)c4)nc(-c4ccccc4)c3-c3ccccc3)nn2)c(C)c1,30120.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3936073,Cc1ccccc1NC(=O)Cn1cc(Cn2c(-c3cccc(F)c3)nc(-c3ccccc3)c2-c2ccccc2)nn1,32140.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3968348,Cc1ccccc1NC(=O)Cn1cc(Cn2c(-c3ccc(Br)cc3)nc(-c3ccccc3)c2-c2ccccc2)nn1,29270.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3906188,CCOc1ccc(NC(=O)Cn2cc(Cn3c(-c4cccc(Cl)c4)nc(-c4ccccc4)c3-c3ccccc3)nn2)cc1,44240.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3976877,COc1ccc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2Cc2cn(CC(=O)Nc3ccc(Cl)cc3Cl)nn2)cc1OC,21630.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3950811,CCOc1ccc(NC(=O)Cn2cc(Cn3c(-c4cccc(Br)c4)nc(-c4ccccc4)c3-c3ccccc3)nn2)cc1,19620.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3923085,COc1ccc(NC(=O)Cn2cc(Cn3c(-c4cccs4)nc(-c4ccccc4)c3-c3ccccc3)nn2)cc1,24220.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3891396,CCOc1ccccc1NC(=O)Cn1cc(Cn2c(-c3cccc(Br)c3)nc(-c3ccccc3)c2-c2ccccc2)nn1,15160.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3919478,CCOc1ccccc1NC(=O)Cn1cc(Cn2c(-c3ccccc3F)nc(-c3ccccc3)c2-c2ccccc2)nn1,36910.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3900431,O=C(Cn1cc(Cn2c(-c3ccc(F)cc3)nc(-c3ccccc3)c2-c2ccccc2)nn1)Nc1ccc(Cl)cc1Cl,22760.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3928380,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2Cc2cn(CC(=O)Nc3cccc(C)c3)nn2)cc(OC)c1OC,20330.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3972604,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)n2Cc2cn(CC(=O)Nc3ccc(Cl)cc3)nn2)cc(OC)c1OC,29210.0,"Oligo-1,6-glucosidase",alpha_glucosidase
CHEMBL3901489,CCOc1ccc(NC(=O)Cn2cc(Cn3c(-c4ccc(C(=O)OC)cc4)nc(-c4ccccc4)c3-c3ccccc3)nn2)cc1,17030.0,"Oligo-1,6-glucosidase",alpha_glucosidase
